"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","じゃあ私もはんげきー！","그럼 나도 간다!","","False","104207014","",""
"","どうしたのー？　私は足の親指を動かしただけなのにー？","왜 그래~? 나는 엄지발가락을 움직였을 뿐인데~?","","False","104207015","",""
"","くすくす……。","…쿡…….","","False","104207016","",""
"","[player][kun]、女の子の指の力にも勝てないんだ……","[player][kun], 여자애 발가락 힘도 이길 수 없어……","","False","104207017","",""
"","私がこーやって……ちょっと指を置いただけでなーんにもできなくなっちゃう……","내가 이렇게…… 조금만 발가락을 올려놓기만 해도 아무것도 할 수 없게 돼….…","","False","104207018","",""
"","ふふ……かわいい……","후후…… 귀여워….…","","False","104207019","",""
"","あなたはアリスの親指を押し返そうとするが、まったくもって動かない。","당신은 앨리스의 엄지발가락을 밀어내려 하지만 전혀 움직이지 않는다.","","False","104207020","",""
"","それ自体の重さもあるけれど、なにより何千トンもあるであろうアリスの体を支える指なのだ。","그 자체의 무게도 있지만, 무엇보다 수천 톤에 달하는 앨리스의 몸을 지탱하는 손가락입니다.","","False","104207021","",""
"","力の単位が違いすぎる。","힘의 단위가 다릅니다.","","False","104207022","",""
"","……[player][kun]、あきらめちゃった……？","……[player][kun], 포기했어……?","","False","104207023","",""
"","もー……しょうがないなぁ。","그럼…… 어쩔 수 없네에.","","False","104207024","",""
"","くつした、脱いであげる！","양말, 벗어줄게!","","False","104207025","",""
"","はい、これでどうぉ？","네, 이거 어때?","","False","104207026","",""
"","はだしなら、ちょっとは感じさせれるよね？","맨발이라면 조금은 느낄 수 있겠지?","","False","104207027","",""
"","あなたはもう一度アリスの指に組み付いた！","당신은 다시 한 번 앨리스의 엄지발가락을 힘껏 밉니다!","","False","104207028","",""
"","張りと弾力に満ちたアリスの足指は、あなたの体当たりを受け止めて程よい力で押し返してきた。","팽팽하고 탄력이 넘치는 앨리스의 발가락은 당신의 몸을 받아 적당한 힘으로 밀어낸다.","","False","104207029","",""
"","わずかに湿って、暖かいアリスの足指。その抱き心地は、今が戦いごっこの最中であることを思わず忘れさせるほど。","살짝 촉촉하고 따뜻한 앨리스의 발가락. 그 포근한 느낌은 지금이 싸움놀이 중이라는 사실을 잊게 할 정도다.","","False","104207030","",""
"","あはは、どうしたのー？　今は戦いごっこなんだよー？","아하하, 왜 그래~? 지금은 싸움놀이를 하고 있잖아~?","","False","104207031","",""
"","ほら、もっと頑張って！！","자, 더 열심히 해봐!","","False","104207032","",""
"","あはっ！　あはは！！","아핫! 아하하!","","False","104207033","",""
"","くすぐったいよぉー！","간지러워어~!","","False","104207034","",""
"","ふふ、[player][kun]じゃあ、はだしでも痛くないや！","후후, [player][kun]이며언, 맨몸으로 해도 아프지 않겠네!","","False","104207035","",""
"","じゃあ、私の番ね！","그럼 내 차례!","","False","104207036","",""
"","えい！","에이!","","False","104207037","",""
"","あは！　つかまえたー！","아하! 잡았다~!","","False","104207038","",""
"","ぎゅっ、ぎゅーっ！","꾸욱, 꾸우욱!","","False","104207039","",""
"","あはは、どうぉ？　苦しいー？","아하하, 어때? 괴로워~?","","False","104207040","",""
"","にししー、上へまいりまーす！","에헤헤~, 올라갑니다~!","","False","104207041","",""
"","ほらほら、どうしたのー？　抜け出さないと、ぷちってなっちゃうかもよー？","자, 자, 무슨 일이야~? 빠져나오지 않으면 찌부러질지도 몰라~?","","False","104207042","",""
"","……もうこーさん？","…… 벌써 항복?","","False","104207043","",""
"","えへへー、じゃあ私の勝ちー！","에헤헤~, 그럼 내 승리!","","False","104207044","",""
"","うーん、どうしよっかなー","으응, 어떻게 할까~?","","False","104207045","",""
"","えっとね……じゃあねー…………。","음…….그러며언~………….","","False","104207046","",""
"","[player][kun]、なめて。","[player][kun], 핥아줘.","","False","104207047","",""
"","アリスの足裏があなたの全身に覆いかぶさる。その圧倒的な質量は、あなたに有無を言わせなかった。","앨리스의 발바닥이 당신의 온몸을 뒤덮습니다. 그 압도적인 질량은 당신에게 선택권을 빼앗았습니다.","","False","104207048","",""
"","言われるがまま舌を出すと、酸味と塩気、そして少女の汗のにおいがあなたの口の中に広がる。","시키는 대로 혀를 내밀면 신맛과 짠맛, 그리고 소녀의 땀 냄새가 입안 가득 퍼집니다.","","False","104207049","",""
"","ふふ、そう。そのままぺろぺろして……","후후, 그래. 그대로 핥짝핥짝해줘……","","False","104207050","",""
"","……どうしたの？　私の足、気になってたんでしょ？","…… 무슨 일이야? 내 발, 신경 쓰였지?","","False","104207051","",""
"","やめないで……続けて……！","멈추지 말고…… 계속……!","","False","104207052","",""
"","もっと……！","좀 더……!","","False","104207053","",""
"","すごい、気持ちいい……かも……！","대단해, 기분 좋……을지도……!","","False","104207054","",""
"","んっ","읏","","False","104207055","",""
"","あっ……！","앗……!","","False","104207056","",""
"","ひゃう！？","히얏!?","","False","104207057","",""
"","もうちょっと優しくしてよ……","좀 더 친절하게 해줘……","","False","104207058","",""
"","もっと、もっといっぱいぺろぺろして……！","더, 더 많이 핥짝핥짝해줘……!","","False","104207059","",""
"","指の間とか……ほら……！","발가락 사이라든지…… 응……?","","False","104207060","",""
"","先ほどよりもいっそう強くなった匂いがあなたを包み込む。","방금 전보다 더욱 짙어진 냄새가 당신을 감싸고 있습니다.","","False","104207061","",""
"","あっ、あんっ……！","앗, 아읏……!","","False","104207062","",""
"","すごくいい……！","좋은 느낌……!","","False","104207063","",""
"","[player][kun]、上手だよ……！","[player][kun], 잘하네……!","","False","104207064","",""
"","んっ……あぁ……っ！","읏…… 아아……앗!","","False","104207065","",""
"","ダメっ、おっきくなっちゃう……！！","안 돼, 커져버려……!","","False","104207066","",""
"","はぁ……はぁ……。","하아…… 하아…….","","False","104207067","",""
"","もっと、もっとたくさんぺろぺろしてほしいよぉ……","더, 더 많이 핥아줬으면 좋겠어….…","","False","104207068","",""
"","でも、このままじゃ[player][kun]をなくしちゃいそう……。","하지만, 이대로라면 [player][kun]이 없어질 것 같아…….","","False","104207069","",""
"","…………。","………….","","False","104207070","",""
"","にしし……いいこと考えた！","에헤헤…… 좋은 생각 났어!","","False","104207071","",""
"","こう、だよ！！","이렇,게!!","","False","104207072","",""
"","靴下の布地があなたを受け止める。アリスの汗がしみ込んだ、暖かく湿った布が。","양말의 천이 당신을 받아들입니다. 앨리스의 땀이 스며든 따뜻하고 촉촉한 천이.","","False","104207073","",""
"","これなら、[player][kun]をなくさないね！","이 정도면 [player][kun]이 없어지지 않겠네!","","False","104207074","",""
"","ねぇ、[player][kun]。これからどうなっちゃうかわかる？","저기, [player][kun]. 앞으로 어떻게 될지 알겠어?","","False","104207075","",""
"","わかるよね。","알고 있겠지?","","False","104207076","",""
"","[player][kun]ごと、靴下を履いちゃうんだよ……！","[player][kun]이랑 양말을 신어 버리는 거야 ……!","","False","104207077","",""
